USER_ID,TOTAL_IDENTIFIES,FIRST_IDENTIFY_AT,LAST_IDENTIFY_AT,DISTINCT_ANON_IDS,FIRST_UTM_SOURCE,FIRST_UTM_MEDIUM,FIRST_UTM_CAMPAIGN,FIRST_UTM_CONTENT,FIRST_UTM_TERM,LAST_UTM_SOURCE,LAST_UTM_MEDIUM,LAST_UTM_CAMPAIGN,LAST_UTM_CONTENT,LAST_UTM_TERM,TOTAL_ORDERS,TOTAL_REVENUE,FIRST_ORDER_AT,LAST_ORDER_AT,TOTAL_CART_ADDS,TOTAL_CART_VALUE,LAST_CART_ADD_AT,FIRST_SEEN_AT,LAST_SEEN_AT,INACTIVE_DAYS
leslieadkins@example.com,6,2025-12-11 05:55:09.000,2026-07-14 09:29:50.000,1,email,email,cmpn_125,gsf4dsgs,abandon cart,,,,,,,,,,6,300.00,2026-07-14 11:15:08.000,2025-12-11 05:55:09.000,2026-07-14 11:15:08.000,-424
stephanie.jones500@example.com,2,2023-09-06 23:41:54.000,2023-09-06 23:41:54.000,1,,,,,,,,,,,,,,,1,33.00,2023-09-06 23:47:40.000,2023-09-06 23:41:54.000,2023-09-06 23:47:40.000,618
washington.melissa550@example.org,2,2024-02-17 04:42:00.000,2024-02-17 04:42:00.000,1,,,,,,,,,,,,,,,1,86.00,2024-02-17 04:49:13.000,2024-02-17 04:42:00.000,2024-02-17 04:49:13.000,454
brittney.everett533@example.org,2,2023-11-16 15:59:38.000,2023-11-16 15:59:38.000,1,,,,,,,,,,,,,,,1,102.00,2023-11-16 16:09:16.000,2023-11-16 15:59:38.000,2023-11-16 16:09:16.000,547
jennifer.duarte613@example.com,2,2024-02-19 05:07:48.000,2024-02-19 05:07:48.000,1,,,,,,,,,,,,,,,1,41.00,2024-02-19 05:12:32.000,2024-02-19 05:07:48.000,2024-02-19 05:12:32.000,452
alvarado.jonathon356@example.org,2,2024-02-04 10:52:27.000,2024-02-04 10:52:27.000,1,,,,,,,,,,,,,,,1,14.00,2024-02-04 11:00:03.000,2024-02-04 10:52:27.000,2024-02-04 11:00:03.000,467
anna.woodard283@example.org,2,2024-01-27 17:45:33.000,2024-01-27 17:45:33.000,1,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,1,68.00,2024-01-27 17:53:14.000,2024-01-27 17:45:33.000,2024-01-27 17:53:14.000,475
wendy.smith695@example.org,2,2024-02-18 09:45:18.000,2024-02-18 09:45:18.000,1,,,,,,,,,,,,,,,1,19.00,2024-02-18 09:50:20.000,2024-02-18 09:45:18.000,2024-02-18 09:50:20.000,453
washington.perry535@example.org,8,2025-11-11 23:35:13.000,2026-11-26 11:06:46.000,1,,,,,,,,,,,,,,,7,409.00,2026-11-26 11:05:50.000,2025-11-11 23:35:13.000,2026-11-26 11:06:46.000,-559
matthew.mccormick661@example.org,2,2024-10-08 13:24:40.000,2024-12-17 23:18:36.000,1,,,,,,,,,,,,,,,2,48.00,2024-12-18 00:46:05.000,2024-10-08 13:24:40.000,2024-12-18 00:46:05.000,149
brandon.sanders736@example.org,12,2024-05-14 17:56:28.000,2025-11-09 02:29:35.000,1,google,ppc,cmpn_830,cdasareravf,paid users,email,email,cmpn_421,53dsvdsa,brand launch,,,,,9,380.00,2025-11-09 02:29:33.000,2024-05-14 17:56:28.000,2025-11-09 02:29:35.000,-177
brenda.robinson804@example.org,1,2025-03-30 14:28:32.000,2025-03-30 14:28:32.000,1,,,,,,,,,,,,,,,1,70.00,2025-03-30 16:08:50.000,2025-03-30 14:28:32.000,2025-03-30 16:08:50.000,47
tamara.campbell639@example.org,2,2024-06-28 20:23:44.000,2024-08-18 06:40:01.000,1,,,,,,,,,,,,,,,2,148.00,2024-08-18 09:34:19.000,2024-06-28 20:23:44.000,2024-08-18 09:34:19.000,271
scott.john200@example.org,6,2024-07-05 09:53:19.000,2025-03-05 12:31:10.000,1,,,,,,email,email,cmpn_90,4sdf4sda,topoffers,,,,,6,336.00,2025-03-05 16:05:07.000,2024-07-05 09:53:19.000,2025-03-05 16:05:07.000,72
spence.rebecca592@example.org,3,2024-04-24 18:48:28.000,2024-07-03 03:56:32.000,1,,,,,,bing,ppc,cmpn_232,53454fasdf,christmas sale,,,,,3,195.00,2024-07-03 06:42:30.000,2024-04-24 18:48:28.000,2024-07-03 06:42:30.000,317
morgan.monica352@example.org,2,2024-08-31 17:54:06.000,2024-10-05 22:22:12.000,1,,,,,,,,,,,,,,,2,170.00,2024-10-06 01:51:52.000,2024-08-31 17:54:06.000,2024-10-06 01:51:52.000,222
tiffanyparrish@example.com,6,2024-09-04 08:54:53.000,2025-05-22 07:59:37.000,1,,,,,,,,,,,,,,,5,197.00,2025-05-22 09:42:26.000,2024-09-04 08:54:53.000,2025-05-22 09:42:26.000,-6
espinoza.savannah201@example.org,4,2025-02-14 06:07:56.000,2025-07-06 12:56:46.000,1,,,,,,,,,,,,,,,4,249.00,2025-07-06 15:49:37.000,2025-02-14 06:07:56.000,2025-07-06 15:49:37.000,-51
kimberlywilson@example.com,4,2025-09-03 20:29:05.000,2026-01-05 11:14:22.000,1,,,,,,,,,,,,,,,4,147.00,2026-01-05 13:44:45.000,2025-09-03 20:29:05.000,2026-01-05 13:44:45.000,-234
morris.kevin293@example.org,4,2025-07-22 03:03:38.000,2026-01-25 12:04:16.000,1,bing,ppc,cmpn_232,53454fasdf,christmas sale,,,,,,,,,,4,122.00,2026-01-25 13:00:17.000,2025-07-22 03:03:38.000,2026-01-25 13:00:17.000,-254
traci.diaz158@example.com,3,2025-02-04 06:34:06.000,2025-05-05 17:29:10.000,1,,,,,,twitter,paidsocial,cmpn_125,gts23ds,abandon cart,,,,,3,246.00,2025-05-05 20:04:03.000,2025-02-04 06:34:06.000,2025-05-05 20:04:03.000,11
troy.guerrero503@example.org,12,2025-08-20 01:11:36.000,2027-01-21 02:52:03.000,1,,,,,,,,,,,,,,,10,495.00,2027-01-21 02:50:08.000,2025-08-20 01:11:36.000,2027-01-21 02:52:03.000,-615
elizabeth.ramirez553@example.com,5,2025-10-16 20:50:20.000,2026-05-17 08:59:21.000,1,,,,,,,,,,,,,,,5,323.00,2026-05-17 11:16:32.000,2025-10-16 20:50:20.000,2026-05-17 11:16:32.000,-366
dale.small843@example.com,8,2024-09-22 03:25:52.000,2025-07-11 14:44:31.000,1,,,,,,,,,,,,,,,7,382.00,2025-07-11 14:42:49.000,2024-09-22 03:25:52.000,2025-07-11 14:44:31.000,-56
gloriagarza@example.com,6,2026-01-18 21:01:04.000,2026-10-15 17:17:48.000,1,,,,,,,,,,,,,,,6,248.00,2026-10-15 19:29:55.000,2026-01-18 21:01:04.000,2026-10-15 19:29:55.000,-517
zachary.brown598@example.org,3,2025-01-26 16:00:14.000,2025-04-28 13:15:48.000,1,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,,,,,,3,253.00,2025-04-28 16:42:13.000,2025-01-26 16:00:14.000,2025-04-28 16:42:13.000,18
tiffany.cooke209@example.net,3,2025-06-24 09:25:26.000,2025-09-03 03:30:39.000,1,,,,,,,,,,,,,,,3,263.00,2025-09-03 07:11:47.000,2025-06-24 09:25:26.000,2025-09-03 07:11:47.000,-110
brandywoods@example.com,6,2024-05-24 13:41:54.000,2024-12-17 10:06:03.000,1,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,,,,,,5,334.00,2024-12-17 10:04:17.000,2024-05-24 13:41:54.000,2024-12-17 10:06:03.000,150
evans.crystal067@example.org,2,2024-09-13 03:36:50.000,2024-11-12 14:02:16.000,1,,,,,,,,,,,,,,,2,127.00,2024-11-12 15:26:33.000,2024-09-13 03:36:50.000,2024-11-12 15:26:33.000,185
wilson.patrick203@example.org,12,2024-07-18 08:12:46.000,2025-10-26 15:54:14.000,1,,,,,,,,,,,,,,,8,396.00,2025-10-26 17:00:06.000,2024-07-18 08:12:46.000,2025-10-26 17:00:06.000,-163
foster.rhonda547@example.org,5,2024-05-10 13:18:16.000,2025-01-02 18:21:23.000,1,,,,,,email,email,cmpn_125,gsf4dsgs,abandon cart,,,,,5,230.00,2025-01-02 22:14:45.000,2024-05-10 13:18:16.000,2025-01-02 22:14:45.000,134
lauren.sanchez796@example.org,1,2025-03-13 04:18:57.000,2025-03-13 04:18:57.000,1,,,,,,,,,,,,,,,1,64.00,2025-03-13 06:33:01.000,2025-03-13 04:18:57.000,2025-03-13 06:33:01.000,64
olson.latoya455@example.org,2,2024-04-14 01:29:29.000,2024-05-06 21:34:52.000,1,,,,,,,,,,,,,,,1,33.00,2024-05-06 21:34:25.000,2024-04-14 01:29:29.000,2024-05-06 21:34:52.000,375
rodriguez.joseph196@example.org,10,2025-09-06 23:12:42.000,2026-08-29 20:07:43.000,1,,,,,,,,,,,,,,,7,459.00,2026-08-29 20:06:10.000,2025-09-06 23:12:42.000,2026-08-29 20:07:43.000,-470
stevenmitchell@example.com,4,2024-07-29 23:01:22.000,2024-12-08 01:58:05.000,1,,,,,,,,,,,,,,,3,214.00,2024-12-08 03:22:02.000,2024-07-29 23:01:22.000,2024-12-08 03:22:02.000,159
laura.aguilar028@example.com,5,2025-10-27 05:12:20.000,2026-04-26 02:33:34.000,1,,,,,,email,email,cmpn_125,gsf4dsgs,abandon cart,,,,,5,387.00,2026-04-26 04:58:23.000,2025-10-27 05:12:20.000,2026-04-26 04:58:23.000,-345
kayla.collins018@example.com,3,2024-08-12 05:19:31.000,2024-11-17 05:58:11.000,1,,,,,,,,,,,,,,,3,203.00,2024-11-17 08:28:03.000,2024-08-12 05:19:31.000,2024-11-17 08:28:03.000,180
garywade@example.com,1,2024-07-11 23:37:58.000,2024-07-11 23:37:58.000,1,,,,,,,,,,,,,,,1,43.00,2024-07-12 02:37:47.000,2024-07-11 23:37:58.000,2024-07-12 02:37:47.000,308
harris.grace326@example.org,4,2025-02-16 17:33:59.000,2025-08-24 01:10:02.000,1,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,,,,,,4,164.00,2025-08-24 02:38:14.000,2025-02-16 17:33:59.000,2025-08-24 02:38:14.000,-100
john.beck864@example.com,3,2025-10-12 15:04:44.000,2026-01-02 09:05:03.000,1,,,,,,,,,,,,,,,3,213.00,2026-01-02 12:18:51.000,2025-10-12 15:04:44.000,2026-01-02 12:18:51.000,-231
georgeharding@example.com,1,2024-12-04 02:44:58.000,2024-12-04 02:44:58.000,1,,,,,,,,,,,,,,,1,68.00,2024-12-04 04:34:02.000,2024-12-04 02:44:58.000,2024-12-04 04:34:02.000,163
anthonymitchell@example.com,5,2024-09-30 18:46:26.000,2025-04-10 13:56:38.000,1,google,ppc,cmpn_232,53454fasdf,christmas sale,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,5,336.00,2025-04-10 15:52:32.000,2024-09-30 18:46:26.000,2025-04-10 15:52:32.000,36
claudiasmith@example.com,4,2025-05-27 02:55:31.000,2025-12-26 05:06:57.000,1,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,,,,,,4,155.00,2025-12-26 07:33:50.000,2025-05-27 02:55:31.000,2025-12-26 07:33:50.000,-224
richardson.kristen540@example.org,3,2024-06-28 03:01:20.000,2024-10-17 17:36:51.000,1,,,,,,,,,,,,,,,3,174.00,2024-10-17 19:58:20.000,2024-06-28 03:01:20.000,2024-10-17 19:58:20.000,211
cook.richard076@example.org,5,2024-06-04 20:21:36.000,2024-12-16 01:50:08.000,1,,,,,,,,,,,,,,,5,219.00,2024-12-16 03:34:09.000,2024-06-04 20:21:36.000,2024-12-16 03:34:09.000,151
ryanhuang@example.com,6,2025-10-20 09:05:38.000,2026-04-27 13:25:58.000,1,,,,,,email,email,cmpn_125,gsf4dsgs,abandon cart,,,,,6,258.00,2026-04-27 14:57:07.000,2025-10-20 09:05:38.000,2026-04-27 14:57:07.000,-346
kelley.anthony281@example.org,1,2025-04-04 00:14:35.000,2025-04-04 00:14:35.000,1,,,,,,,,,,,,,,,1,54.00,2025-04-04 04:17:54.000,2025-04-04 00:14:35.000,2025-04-04 04:17:54.000,42
schwartz.christopher913@example.org,6,2024-07-09 19:51:47.000,2025-02-27 23:42:18.000,1,,,,,,,,,,,,,,,6,396.00,2025-02-28 03:25:15.000,2024-07-09 19:51:47.000,2025-02-28 03:25:15.000,77
cruz.edgar312@example.org,5,2025-05-12 03:57:29.000,2025-09-28 12:41:31.000,1,,,,,,,,,,,,,,,5,237.00,2025-09-28 14:14:45.000,2025-05-12 03:57:29.000,2025-09-28 14:14:45.000,-135
michaelshepard@example.com,8,2025-02-07 14:53:02.000,2026-01-08 16:08:52.000,1,,,,,,,,,,,,,,,7,502.00,2026-01-08 16:06:52.000,2025-02-07 14:53:02.000,2026-01-08 16:08:52.000,-237
patrick.williams696@example.net,2,2025-02-08 19:04:25.000,2025-03-27 01:06:51.000,1,,,,,,,,,,,,,,,2,100.00,2025-03-27 02:31:15.000,2025-02-08 19:04:25.000,2025-03-27 02:31:15.000,50
deborahhall@example.com,6,2025-09-24 11:29:01.000,2026-07-01 17:27:42.000,1,,,,,,,,,,,,,,,6,332.00,2026-07-01 18:43:56.000,2025-09-24 11:29:01.000,2026-07-01 18:43:56.000,-411
marcus.flores460@example.net,1,2024-07-03 00:06:47.000,2024-07-03 00:06:47.000,1,,,,,,,,,,,,,,,1,41.00,2024-07-03 02:54:52.000,2024-07-03 00:06:47.000,2024-07-03 02:54:52.000,317
lisaallen@example.com,1,2024-05-12 16:05:38.000,2024-05-12 16:05:38.000,1,,,,,,,,,,,,,,,1,83.00,2024-05-12 18:48:28.000,2024-05-12 16:05:38.000,2024-05-12 18:48:28.000,369
donna.johnson768@example.net,1,2024-11-09 21:04:23.000,2024-11-09 21:04:23.000,1,,,,,,,,,,,,,,,1,37.00,2024-11-09 22:39:00.000,2024-11-09 21:04:23.000,2024-11-09 22:39:00.000,188
snyder.tiffany971@example.org,8,2024-11-17 20:13:03.000,2025-10-21 21:26:42.000,1,,,,,,,,,,,,,,,7,460.00,2025-10-21 23:13:19.000,2024-11-17 20:13:03.000,2025-10-21 23:13:19.000,-158
andrealloyd@example.com,2,2025-07-15 19:46:10.000,2025-08-30 21:29:25.000,1,,,,,,,,,,,,,,,1,86.00,2025-08-31 00:01:28.000,2025-07-15 19:46:10.000,2025-08-31 00:01:28.000,-107
peterson.kayla216@example.org,2,2024-08-18 06:57:52.000,2024-10-17 02:46:02.000,1,,,,,,,,,,,,,,,2,43.00,2024-10-17 04:38:39.000,2024-08-18 06:57:52.000,2024-10-17 04:38:39.000,211
debbiegomez@example.com,2,2024-02-05 13:44:07.000,2024-02-05 13:44:07.000,1,,,,,,,,,,,,,,,1,49.00,2024-02-05 13:54:40.000,2024-02-05 13:44:07.000,2024-02-05 13:54:40.000,466
donald.christian421@example.net,2,2024-03-15 04:35:04.000,2024-03-15 04:35:04.000,1,,,,,,,,,,,,,,,1,100.00,2024-03-15 04:44:29.000,2024-03-15 04:35:04.000,2024-03-15 04:44:29.000,427
emilychapman@example.com,2,2023-09-08 12:35:45.000,2023-09-08 12:35:45.000,1,,,,,,,,,,,,,,,1,52.00,2023-09-08 12:39:07.000,2023-09-08 12:35:45.000,2023-09-08 12:39:07.000,616
kendra.wallace674@example.org,2,2023-09-18 21:46:46.000,2023-09-18 21:46:46.000,1,,,,,,,,,,,,,,,1,85.00,2023-09-18 21:53:32.000,2023-09-18 21:46:46.000,2023-09-18 21:53:32.000,606
rocha.samuel362@example.org,2,2023-09-02 19:57:26.000,2023-09-02 19:57:26.000,1,,,,,,,,,,,,,,,1,91.00,2023-09-02 20:01:59.000,2023-09-02 19:57:26.000,2023-09-02 20:01:59.000,622
robert.holloway322@example.com,2,2023-09-19 10:38:50.000,2023-09-19 10:38:50.000,1,,,,,,,,,,,,,,,1,83.00,2023-09-19 10:50:37.000,2023-09-19 10:38:50.000,2023-09-19 10:50:37.000,605
ellen.morgan087@example.org,2,2023-11-05 13:07:58.000,2023-11-05 13:07:58.000,1,,,,,,,,,,,,,,,1,57.00,2023-11-05 13:12:07.000,2023-11-05 13:07:58.000,2023-11-05 13:12:07.000,558
scott.eric463@example.org,2,2024-03-12 03:52:41.000,2024-03-12 03:52:41.000,1,,,,,,,,,,,,,,,1,17.00,2024-03-12 03:59:44.000,2024-03-12 03:52:41.000,2024-03-12 03:59:44.000,430
kevinbaldwin@example.com,2,2024-01-08 06:01:57.000,2024-01-08 06:01:57.000,1,,,,,,,,,,,,,,,1,66.00,2024-01-08 06:10:11.000,2024-01-08 06:01:57.000,2024-01-08 06:10:11.000,494
williebrooks@example.com,2,2023-09-02 03:03:01.000,2023-09-02 03:03:01.000,1,,,,,,,,,,,,,,,1,62.00,2023-09-02 03:12:26.000,2023-09-02 03:03:01.000,2023-09-02 03:12:26.000,622
williams.victor971@example.org,2,2024-02-19 16:58:33.000,2024-02-19 16:58:33.000,1,google,ppc,cmpn_830,cdasareravf,paid users,google,ppc,cmpn_830,cdasareravf,paid users,,,,,1,62.00,2024-02-19 17:06:49.000,2024-02-19 16:58:33.000,2024-02-19 17:06:49.000,452
davidcalderon@example.com,2,2023-11-04 14:56:33.000,2023-11-04 14:56:33.000,1,,,,,,,,,,,,,,,1,104.00,2023-11-04 15:06:53.000,2023-11-04 14:56:33.000,2023-11-04 15:06:53.000,559
wells.denise960@example.org,2,2024-02-14 06:28:47.000,2024-02-14 06:28:47.000,1,,,,,,,,,,,,,,,1,15.00,2024-02-14 06:33:53.000,2024-02-14 06:28:47.000,2024-02-14 06:33:53.000,457
paulbanks@example.com,6,2024-05-16 16:34:05.000,2025-01-22 06:31:39.000,1,,,,,,,,,,,,,,,6,381.00,2025-01-22 09:20:45.000,2024-05-16 16:34:05.000,2025-01-22 09:20:45.000,114
sarahsmall@example.com,1,2025-12-30 09:17:49.000,2025-12-30 09:17:49.000,1,,,,,,,,,,,,,,,1,80.00,2025-12-30 11:26:32.000,2025-12-30 09:17:49.000,2025-12-30 11:26:32.000,-228
zuniga.carl607@example.org,6,2024-11-16 17:55:22.000,2025-05-27 18:43:06.000,1,,,,,,,,,,,,,,,6,436.00,2025-05-27 20:32:23.000,2024-11-16 17:55:22.000,2025-05-27 20:32:23.000,-11
blake.richard285@example.org,5,2024-04-18 18:43:20.000,2024-10-23 05:55:05.000,1,email,email,cmpn_90,4sdf4sda,topoffers,,,,,,,,,,5,341.00,2024-10-23 08:31:44.000,2024-04-18 18:43:20.000,2024-10-23 08:31:44.000,205
daniels.lisa101@example.org,5,2025-03-28 02:05:13.000,2025-08-21 12:25:09.000,1,,,,,,,,,,,,,,,5,220.00,2025-08-21 15:42:03.000,2025-03-28 02:05:13.000,2025-08-21 15:42:03.000,-97
kim.barry261@example.org,2,2024-04-29 03:58:39.000,2024-06-17 15:57:14.000,1,,,,,,email,email,cmpn_90,4sdf4sda,topoffers,,,,,1,32.00,2024-06-17 15:56:13.000,2024-04-29 03:58:39.000,2024-06-17 15:57:14.000,333
tamara.mcclure600@example.org,6,2025-06-06 18:36:16.000,2026-02-16 20:47:46.000,1,,,,,,,,,,,,,,,4,176.00,2026-02-16 21:33:55.000,2025-06-06 18:36:16.000,2026-02-16 21:33:55.000,-276
davis.derrick458@example.org,2,2024-08-29 12:32:56.000,2024-10-15 21:06:15.000,1,,,,,,,,,,,,,,,2,97.00,2024-10-16 00:21:50.000,2024-08-29 12:32:56.000,2024-10-16 00:21:50.000,212
carolgarrison@example.com,6,2025-07-29 01:16:41.000,2026-03-27 01:45:00.000,1,google,ppc,cmpn_232,53454fasdf,christmas sale,,,,,,,,,,5,163.00,2026-03-27 02:26:39.000,2025-07-29 01:16:41.000,2026-03-27 02:26:39.000,-315
leonard.jessica681@example.org,1,2025-01-25 16:26:59.000,2025-01-25 16:26:59.000,1,,,,,,,,,,,,,,,1,12.00,2025-01-25 18:13:25.000,2025-01-25 16:26:59.000,2025-01-25 18:13:25.000,111
ericgriffin@example.com,4,2024-09-13 23:04:02.000,2025-02-06 19:57:35.000,1,,,,,,,,,,,,,,,4,143.00,2025-02-06 20:53:44.000,2024-09-13 23:04:02.000,2025-02-06 20:53:44.000,99
lopez.ryan950@example.org,1,2025-09-05 07:46:21.000,2025-09-05 07:46:21.000,1,,,,,,,,,,,,,,,1,79.00,2025-09-05 10:59:33.000,2025-09-05 07:46:21.000,2025-09-05 10:59:33.000,-112
jordan.jones395@example.org,4,2024-09-10 13:25:23.000,2025-01-07 06:21:01.000,1,email,email,cmpn_90,4sdf4sda,topoffers,google,ppc,cmpn_830,cdasareravf,paid users,,,,,3,163.00,2025-01-07 06:20:17.000,2024-09-10 13:25:23.000,2025-01-07 06:21:01.000,129
rivera.katherine546@example.org,2,2025-03-01 21:32:41.000,2025-04-29 00:40:30.000,1,,,,,,,,,,,,,,,2,170.00,2025-04-29 02:53:31.000,2025-03-01 21:32:41.000,2025-04-29 02:53:31.000,17
lopez.ashley333@example.org,6,2025-11-27 11:30:05.000,2026-06-18 19:30:45.000,1,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,,,,,,4,194.00,2026-06-18 19:29:37.000,2025-11-27 11:30:05.000,2026-06-18 19:30:45.000,-398
ward.alyssa288@example.org,5,2024-10-07 08:32:16.000,2025-05-01 16:00:59.000,1,,,,,,,,,,,,,,,5,316.00,2025-05-01 20:00:57.000,2024-10-07 08:32:16.000,2025-05-01 20:00:57.000,15
elizabeth.gamble619@example.org,4,2024-08-29 09:56:41.000,2024-12-14 08:00:06.000,1,,,,,,,,,,,,,,,3,176.00,2024-12-14 07:59:45.000,2024-08-29 09:56:41.000,2024-12-14 08:00:06.000,153
dannyvargas@example.com,10,2025-08-03 01:51:37.000,2026-11-24 18:14:03.000,1,,,,,,google,ppc,cmpn_533,gfaa4rvdsa,new users,,,,,11,748.00,2026-12-10 02:08:32.000,2025-08-03 01:51:37.000,2026-12-10 02:08:32.000,-573
samuel.moran534@example.org,6,2025-11-03 17:07:32.000,2026-06-16 08:09:03.000,1,google,ppc,cmpn_830,cdasareravf,paid users,,,,,,,,,,5,287.00,2026-06-16 10:06:47.000,2025-11-03 17:07:32.000,2026-06-16 10:06:47.000,-396
jennifer.morales908@example.net,4,2024-10-29 05:04:20.000,2025-02-18 00:20:30.000,1,email,email,cmpn_125,gsf4dsgs,abandon cart,,,,,,,,,,3,122.00,2025-02-18 02:49:48.000,2024-10-29 05:04:20.000,2025-02-18 02:49:48.000,87
tina.kelley122@example.net,6,2024-05-26 03:03:25.000,2025-02-13 19:37:24.000,1,,,,,,bing,ppc,cmpn_232,53454fasdf,christmas sale,,,,,5,272.00,2025-02-13 19:37:15.000,2024-05-26 03:03:25.000,2025-02-13 19:37:24.000,92
amandamartin@example.com,4,2025-12-10 16:36:06.000,2026-05-12 10:28:28.000,1,,,,,,,,,,,,,,,3,181.00,2026-05-12 10:27:56.000,2025-12-10 16:36:06.000,2026-05-12 10:28:28.000,-361
castro.whitney433@example.org,6,2024-08-01 18:57:07.000,2025-05-28 23:36:06.000,1,,,,,,,,,,,,,,,6,309.00,2025-05-29 00:50:32.000,2024-08-01 18:57:07.000,2025-05-29 00:50:32.000,-13
margaretjohnson@example.com,12,2025-01-18 08:42:15.000,2025-11-26 19:34:35.000,1,,,,,,,,,,,,,,,7,277.00,2025-11-26 21:03:27.000,2025-01-18 08:42:15.000,2025-11-26 21:03:27.000,-194
sergio.wagner920@example.com,5,2024-09-21 00:07:14.000,2025-05-03 23:07:45.000,1,twitter,paidsocial,cmpn_125,gts23ds,abandon cart,,,,,,,,,,5,438.00,2025-05-03 23:45:53.000,2024-09-21 00:07:14.000,2025-05-03 23:45:53.000,13
juanhughes@example.com,9,2024-10-01 22:19:42.000,2025-12-05 09:28:40.000,1,,,,,,,,,,,,,,,11,653.00,2026-01-02 20:49:14.000,2024-10-01 22:19:42.000,2026-01-02 20:49:14.000,-231
rodriguez.brandon254@example.org,2,2024-08-29 16:17:02.000,2024-10-12 22:41:10.000,1,,,,,,,,,,,,,,,2,181.00,2024-10-13 00:53:54.000,2024-08-29 16:17:02.000,2024-10-13 00:53:54.000,215
tonyagibson@example.com,3,2024-11-13 10:08:41.000,2025-02-24 05:07:32.000,1,,,,,,,,,,,,,,,3,132.00,2025-02-24 08:07:22.000,2024-11-13 10:08:41.000,2025-02-24 08:07:22.000,81
richardlee@example.com,2,2025-08-01 10:20:56.000,2025-08-31 19:47:28.000,1,,,,,,,,,,,,,,,1,54.00,2025-08-31 21:43:59.000,2025-08-01 10:20:56.000,2025-08-31 21:43:59.000,-107
alexanderowens@example.com,3,2025-10-02 00:11:01.000,2025-12-18 03:35:49.000,1,,,,,,,,,,,,,,,2,44.00,2025-12-18 03:34:22.000,2025-10-02 00:11:01.000,2025-12-18 03:35:49.000,-216
calebcarrillo@example.com,1,2025-04-26 19:39:17.000,2025-04-26 19:39:17.000,1,,,,,,,,,,,,,,,1,20.00,2025-04-26 21:55:31.000,2025-04-26 19:39:17.000,2025-04-26 21:55:31.000,20
erickramer@example.com,2,2024-12-08 16:13:20.000,2025-02-13 05:07:40.000,1,,,,,,bing,ppc,cmpn_232,53454fasdf,christmas sale,,,,,2,168.00,2025-02-13 06:40:09.000,2024-12-08 16:13:20.000,2025-02-13 06:40:09.000,92
jesse.collins851@example.com,2,2025-04-16 02:12:35.000,2025-05-08 09:21:42.000,1,bing,ppc,cmpn_830,cdasareravf,paid users,,,,,,,,,,2,151.00,2025-05-08 12:33:32.000,2025-04-16 02:12:35.000,2025-05-08 12:33:32.000,8
pamelahunter@example.com,4,2025-03-16 19:54:54.000,2025-08-22 11:03:29.000,1,bing,ppc,cmpn_830,cdasareravf,paid users,,,,,,,,,,4,274.00,2025-08-22 13:02:40.000,2025-03-16 19:54:54.000,2025-08-22 13:02:40.000,-98
jordan.cross037@example.org,6,2025-12-10 20:28:27.000,2026-05-16 01:48:41.000,1,,,,,,,,,,,,,,,5,260.00,2026-05-16 01:48:34.000,2025-12-10 20:28:27.000,2026-05-16 01:48:41.000,-365
robert.dalton217@example.com,3,2024-09-07 04:19:42.000,2025-01-17 16:44:46.000,1,bing,ppc,cmpn_830,cdasareravf,paid users,,,,,,,,,,3,154.00,2025-01-17 20:24:25.000,2024-09-07 04:19:42.000,2025-01-17 20:24:25.000,119
terrell.alexis390@example.org,8,2024-11-27 21:43:47.000,2025-10-12 08:43:37.000,1,,,,,,,,,,,,,,,6,457.00,2025-10-12 10:44:03.000,2024-11-27 21:43:47.000,2025-10-12 10:44:03.000,-149
john.avery341@example.org,4,2025-05-20 14:51:21.000,2025-09-24 23:30:17.000,1,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,twitter,paidsocial,cmpn_125,gts23ds,abandon cart,,,,,3,156.00,2025-09-24 23:30:11.000,2025-05-20 14:51:21.000,2025-09-24 23:30:17.000,-131
chaney.frank121@example.org,4,2024-10-08 10:36:28.000,2025-03-07 15:18:45.000,1,,,,,,twitter,paidsocial,cmpn_80,13vfs5asdfa,similar items,,,,,4,224.00,2025-03-07 15:18:26.000,2024-10-08 10:36:28.000,2025-03-07 15:18:45.000,70
atkinson.marcia202@example.org,5,2024-09-03 21:07:52.000,2025-01-04 05:32:07.000,1,email,email,cmpn_90,4sdf4sda,topoffers,,,,,,,,,,5,274.00,2025-01-04 08:41:45.000,2024-09-03 21:07:52.000,2025-01-04 08:41:45.000,132
martin.david515@example.org,6,2025-10-19 23:52:53.000,2026-06-29 08:57:35.000,1,,,,,,,,,,,,,,,3,121.00,2026-06-29 08:57:35.000,2025-10-19 23:52:53.000,2026-06-29 08:57:35.000,-409
